File name,Package name,File size,Package size,File size in package (%),File size in system (%)
usr/share/fontconfig/conf.avail/45-latin.conf,fontconfig,7055,506001,1.4,0.0
usr/share/fontconfig/conf.avail/48-spacing.conf,fontconfig,441,506001,0.1,0.0
usr/share/fontconfig/conf.avail/49-sansserif.conf,fontconfig,639,506001,0.1,0.0
usr/share/fontconfig/conf.avail/50-user.conf,fontconfig,751,506001,0.1,0.0
usr/share/fontconfig/conf.avail/51-local.conf,fontconfig,263,506001,0.1,0.0
usr/share/fontconfig/conf.avail/60-generic.conf,fontconfig,1911,506001,0.4,0.0
usr/share/fontconfig/conf.avail/60-latin.conf,fontconfig,2136,506001,0.4,0.0
usr/share/fontconfig/conf.avail/65-fonts-persian.conf,fontconfig,10132,506001,2.0,0.0
usr/share/fontconfig/conf.avail/65-khmer.conf,fontconfig,304,506001,0.1,0.0
usr/share/fontconfig/conf.avail/65-nonlatin.conf,fontconfig,9291,506001,1.8,0.0
usr/share/fontconfig/conf.avail/69-unifont.conf,fontconfig,687,506001,0.1,0.0
usr/share/fontconfig/conf.avail/70-no-bitmaps.conf,fontconfig,327,506001,0.1,0.0
usr/share/fontconfig/conf.avail/70-yes-bitmaps.conf,fontconfig,327,506001,0.1,0.0
usr/share/fontconfig/conf.avail/80-delicious.conf,fontconfig,437,506001,0.1,0.0
usr/share/fontconfig/conf.avail/90-synthetic.conf,fontconfig,1757,506001,0.3,0.0
etc/fonts/conf.d/README,fontconfig,979,506001,0.2,0.0
usr/share/gettext/its/fontconfig.its,fontconfig,1293,506001,0.3,0.0
usr/share/gettext/its/fontconfig.loc,fontconfig,1293,506001,0.3,0.0
etc/fonts/fonts.conf,fontconfig,2664,506001,0.5,0.0
usr/share/xml/fontconfig/fonts.dtd,fontconfig,8254,506001,1.6,0.0
usr/lib/libfreetype.so.6.20.0,freetype,628432,628432,100.0,0.7
usr/share/ghostscript/10.01.2/lib/ht_ccsto.ps,ghostscript,228143,34979424,0.7,0.3
usr/share/ghostscript/10.01.2/Resource/CIDFont/ArtifexBullet,ghostscript,2664,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/a98.icc,ghostscript,564,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/acctest.ps,ghostscript,4269,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CIDFSubst/DroidSansFallback.ttf,ghostscript,3927096,34979424,11.2,4.6
usr/share/ghostscript/10.01.2/iccprofiles/default_cmyk.icc,ghostscript,187484,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/lib/align.ps,ghostscript,2156,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-EUC-H,ghostscript,14865,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/caption.ps,ghostscript,1759,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/default_gray.icc,ghostscript,2460,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-EUC-V,ghostscript,3291,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/cid2code.ps,ghostscript,4491,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/default_rgb.icc,ghostscript,2576,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/docie.ps,ghostscript,7498,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-H,ghostscript,14742,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/esrgb.icc,ghostscript,12840,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/font2pcl.ps,ghostscript,18439,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-RKSJ-H,ghostscript,14896,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/gray_to_k.icc,ghostscript,5340,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gslp.ps,ghostscript,22323,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-RKSJ-V,ghostscript,3297,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78-V,ghostscript,3267,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gsnup.ps,ghostscript,2634,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/lab.icc,ghostscript,1972,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/78ms-RKSJ-H,ghostscript,16569,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/ps_cmyk.icc,ghostscript,5340,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/image-qa.ps,ghostscript,73050,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/CMap/78ms-RKSJ-V,ghostscript,4278,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/ps_gray.icc,ghostscript,416,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/jispaper.ps,ghostscript,784,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/83pv-RKSJ-H,ghostscript,7149,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/ps_rgb.icc,ghostscript,564,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/landscap.ps,ghostscript,1468,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90ms-RKSJ-H,ghostscript,6139,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/rommrgb.icc,ghostscript,564,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/lines.ps,ghostscript,3736,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90ms-RKSJ-V,ghostscript,4298,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/scrgb.icc,ghostscript,552,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/mkcidfm.ps,ghostscript,22321,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/iccprofiles/sgray.icc,ghostscript,416,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90msp-RKSJ-H,ghostscript,6070,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/iccprofiles/srgb.icc,ghostscript,2576,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/PDFA_def.ps,ghostscript,3055,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90msp-RKSJ-V,ghostscript,4281,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/PDFX_def.ps,ghostscript,3864,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90pv-RKSJ-H,ghostscript,7884,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/90pv-RKSJ-V,ghostscript,3784,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/pf2afm.ps,ghostscript,15295,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Add-H,ghostscript,14923,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Add-RKSJ-H,ghostscript,15107,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Add-RKSJ-V,ghostscript,3892,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Add-V,ghostscript,3862,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-0,ghostscript,3898,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/pfbtopfa.ps,ghostscript,996,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ppath.ps,ghostscript,1819,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-1,ghostscript,4071,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-2,ghostscript,4091,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/pphs.ps,ghostscript,6844,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-3,ghostscript,4191,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/prfont.ps,ghostscript,7213,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/printafm.ps,ghostscript,4898,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ps2ai.ps,ghostscript,22306,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-4,ghostscript,4211,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ps2epsi.ps,ghostscript,6070,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-5,ghostscript,4211,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/rollconv.ps,ghostscript,12526,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-6,ghostscript,4211,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stcinfo.ps,ghostscript,25517,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-CNS1-7,ghostscript,4187,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-0,ghostscript,3361,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stcolor.ps,ghostscript,5065,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-1,ghostscript,3515,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-2,ghostscript,4469,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-3,ghostscript,4468,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stocht.ps,ghostscript,2494,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-4,ghostscript,5020,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-GB1-5,ghostscript,5120,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/traceimg.ps,ghostscript,1382,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/traceop.ps,ghostscript,2572,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-0,ghostscript,3410,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-1,ghostscript,3411,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/uninfo.ps,ghostscript,5986,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-2,ghostscript,3449,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewcmyk.ps,ghostscript,2181,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-3,ghostscript,3459,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewgif.ps,ghostscript,5440,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-4,ghostscript,3937,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-5,ghostscript,4317,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewjpeg.ps,ghostscript,5881,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan1-6,ghostscript,4537,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewmiff.ps,ghostscript,4253,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Japan2-0,ghostscript,3237,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewpcx.ps,ghostscript,5429,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewpbm.ps,ghostscript,10479,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Korea1-0,ghostscript,3502,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/viewps2a.ps,ghostscript,1136,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Korea1-1,ghostscript,4158,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Adobe-Korea1-2,ghostscript,4157,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/winmaps.ps,ghostscript,3605,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/B5-H,ghostscript,7562,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/zeroline.ps,ghostscript,2317,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/B5-V,ghostscript,2993,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/B5pc-H,ghostscript,7616,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_ce_e.ps,ghostscript,2219,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/B5pc-V,ghostscript,3005,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS-EUC-H,ghostscript,12315,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_css_e.ps,ghostscript,4922,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS-EUC-V,ghostscript,13347,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_il2_e.ps,ghostscript,2631,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS1-H,ghostscript,5680,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_kanji.ps,ghostscript,4007,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS1-V,ghostscript,3001,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_ksb_e.ps,ghostscript,3145,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_lgo_e.ps,ghostscript,2734,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS2-H,ghostscript,4344,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/CNS2-V,ghostscript,2752,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_lgx_e.ps,ghostscript,1766,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETHK-B5-H,ghostscript,23271,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/lib/gs_wl1_e.ps,ghostscript,2495,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETHK-B5-V,ghostscript,3024,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETen-B5-H,ghostscript,7772,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_wl2_e.ps,ghostscript,2494,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETen-B5-V,ghostscript,3043,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETenms-B5-H,ghostscript,2798,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_wl5_e.ps,ghostscript,2512,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/pdf2dsc.ps,ghostscript,8063,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/ETenms-B5-V,ghostscript,3110,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/pdf_info.ps,ghostscript,20273,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/EUC-H,ghostscript,5144,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/cbjc600.ppd,ghostscript,11148,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/cbjc800.ppd,ghostscript,11491,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/EUC-V,ghostscript,3292,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Ext-H,ghostscript,15493,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ghostpdf.ppd,ghostscript,25643,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Ext-RKSJ-H,ghostscript,15676,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8.rpd,ghostscript,639,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Ext-RKSJ-V,ghostscript,3550,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Ext-V,ghostscript,3520,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8gc12f.upp,ghostscript,1532,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GB-EUC-H,ghostscript,4496,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8hg12f.upp,ghostscript,1531,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GB-EUC-V,ghostscript,3169,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8oh06n.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GB-H,ghostscript,4391,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8pa06n.upp,ghostscript,1525,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GB-V,ghostscript,3145,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bj8pp12f.upp,ghostscript,1542,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBK-EUC-H,ghostscript,83171,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/bj8ts06n.upp,ghostscript,1530,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBK-EUC-V,ghostscript,3158,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610a0.upp,ghostscript,1527,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBK2K-H,ghostscript,90995,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/lib/bjc610a1.upp,ghostscript,1516,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBK2K-V,ghostscript,3551,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610a2.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBKp-EUC-H,ghostscript,83152,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/bjc610a3.upp,ghostscript,1522,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610a4.upp,ghostscript,1530,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBKp-EUC-V,ghostscript,3164,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBT-EUC-H,ghostscript,46842,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/lib/bjc610a5.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBT-EUC-V,ghostscript,3177,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610a6.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBT-H,ghostscript,46737,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/lib/bjc610a7.upp,ghostscript,1520,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBT-V,ghostscript,3153,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610a8.upp,ghostscript,1526,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBTpc-EUC-H,ghostscript,46872,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/lib/bjc610b1.upp,ghostscript,1516,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBTpc-EUC-V,ghostscript,3189,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b2.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBpc-EUC-H,ghostscript,4524,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b3.upp,ghostscript,1522,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/GBpc-EUC-V,ghostscript,3181,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b4.upp,ghostscript,1530,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/H,ghostscript,5010,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b6.upp,ghostscript,1517,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKdla-B5-H,ghostscript,23337,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b7.upp,ghostscript,1521,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKdla-B5-V,ghostscript,3010,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc610b8.upp,ghostscript,1526,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKdlb-B5-H,ghostscript,20997,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/lib/cdj550.upp,ghostscript,1690,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKdlb-B5-V,ghostscript,3010,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/cdj690.upp,ghostscript,1999,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKgccs-B5-H,ghostscript,13793,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/cdj690ec.upp,ghostscript,2060,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKgccs-B5-V,ghostscript,3016,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/dnj750c.upp,ghostscript,2808,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKm314-B5-H,ghostscript,13606,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/dnj750m.upp,ghostscript,1975,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKm314-B5-V,ghostscript,3016,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/necp2x.upp,ghostscript,1045,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKm471-B5-H,ghostscript,16576,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/necp2x6.upp,ghostscript,1069,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKm471-B5-V,ghostscript,3016,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ras1.upp,ghostscript,215,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKscs-B5-H,ghostscript,23322,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/lib/ras24.upp,ghostscript,219,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/HKscs-B5-V,ghostscript,3030,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ras3.upp,ghostscript,214,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hankaku,ghostscript,2890,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ras32.upp,ghostscript,196,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hiragana,ghostscript,2864,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ras4.upp,ghostscript,220,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hojo-EUC-H,ghostscript,4695,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/ras8m.upp,ghostscript,209,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640ih.upp,ghostscript,2281,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hojo-EUC-V,ghostscript,2778,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hojo-H,ghostscript,4345,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Hojo-V,ghostscript,2754,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640ihg.upp,ghostscript,1508,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640p.upp,ghostscript,1914,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640pg.upp,ghostscript,1141,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Identity-H,ghostscript,7889,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640pl.upp,ghostscript,1878,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Identity-UTF16-H,ghostscript,1220,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Identity-V,ghostscript,2688,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/st640plg.upp,ghostscript,1105,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-EUC-H,ghostscript,11797,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc.upp,ghostscript,1923,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-EUC-V,ghostscript,3105,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-H,ghostscript,11706,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc1520h.upp,ghostscript,2154,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-Johab-H,ghostscript,84319,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/stc2.upp,ghostscript,1904,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-Johab-V,ghostscript,3119,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSC-V,ghostscript,3081,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCms-UHC-H,ghostscript,16009,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc200_h.upp,ghostscript,1848,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCms-UHC-HW-H,ghostscript,16005,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCms-UHC-HW-V,ghostscript,3118,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc2_h.upp,ghostscript,1879,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCms-UHC-V,ghostscript,3119,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCpc-EUC-H,ghostscript,12624,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/KSCpc-EUC-V,ghostscript,3117,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc2s_h.upp,ghostscript,2272,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Katakana,ghostscript,2780,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc300.upp,ghostscript,2136,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/NWP-H,ghostscript,17367,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/NWP-V,ghostscript,3672,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc300bl.upp,ghostscript,1341,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc300bm.upp,ghostscript,1430,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/RKSJ-H,ghostscript,5193,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc500p.upp,ghostscript,1903,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc500ph.upp,ghostscript,1903,34979424,0.0,0.0
